[2025-03-28T00:56:32.727347044Z] [Objectname:/aws-opendata/us-west-2/ncar-cesm2-lens/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/TREFHT/22.32.0.0] [Host:47.12.110.161] [Server:10.129.175.98] [Read:8388608] [Write:0]
[2025-03-27T22:54:48.132052878Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/11.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85548196] [Write:0]
[2025-03-27T22:54:48.138298270Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/6.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85513543] [Write:0]
[2025-03-27T22:54:48.101841990Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/40.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85583190] [Write:0]
[2025-03-27T22:54:48.110237235Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/30.328.0.0.0] [Host:128.117.208.177] [Server:127.0.0.1] [Read:85459723] [Write:0]
[2025-03-27T22:54:48.116628910Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/31.328.0.0.0] [Host:128.117.208.177] [Server:127.0.0.1] [Read:85557297] [Write:0]
[2025-03-27T22:54:48.124395916Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/22.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85537867] [Write:0]
[2025-03-27T22:54:48.129887803Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/21.328.0.0.0] [Host:128.117.208.177] [Server:127.0.0.1] [Read:85448392] [Write:0]
[2025-03-27T22:54:48.130025433Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/24.0.0.0.0] [Host:128.117.208.177] [Server:127.0.0.1] [Read:85433914] [Write:0]
[2025-03-27T22:54:48.130274236Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/19.328.0.0.0] [Host:128.117.208.177] [Server:127.0.0.1] [Read:85408103] [Write:0]
[2025-03-27T22:54:48.143882361Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/5.328.0.0.0] [Host:128.117.208.177] [Server:127.0.0.1] [Read:85569762] [Write:0]
[2025-03-26T22:46:47.623331994Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-smbb-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4236] [Write:0]
[2025-03-26T22:46:47.314874748Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-smbb-TREFHTMX.zarr/lon/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:657] [Write:0]
[2025-03-26T22:46:45.106246995Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-smbb-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4236] [Write:0]
[2025-03-26T22:46:45.135273376Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-smbb-TREFHTMX.zarr/time_bnds/1.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4458] [Write:0]
[2025-03-26T22:46:01.582229459Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-cmip6-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4236] [Write:0]
[2025-03-26T22:47:01.607785246Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-cmip6-TREFHTMX.zarr/member_id/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:246] [Write:0]
[2025-03-26T22:47:01.692511350Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-smbb-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4188] [Write:0]
[2025-03-26T22:47:01.717829807Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-smbb-TREFHTMX.zarr/time_bnds/1.1] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4516] [Write:0]
[2025-03-26T22:47:01.723145035Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4188] [Write:0]
[2025-03-26T22:47:01.719287056Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-smbb-TREFHTMX.zarr/member_id/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:347] [Write:0]
[2025-03-26T22:47:01.718583681Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-smbb-TREFHTMX.zarr/lat/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:1420] [Write:0]
[2025-03-26T22:47:01.719537805Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-smbb-TREFHTMX.zarr/time/1] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4418] [Write:0]
[2025-03-26T22:48:01.726559240Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHTMX.zarr/time_bnds/1.1] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4516] [Write:0]
[2025-03-26T22:48:01.756376434Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHTMX.zarr/time/1] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4418] [Write:0]
[2025-03-26T22:48:01.755410912Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHTMX.zarr/lon/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:657] [Write:0]
[2025-03-26T22:59:02.279163144Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/36.0.0.0.0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:85579809] [Write:0]
[2025-03-26T22:34:00.933679664Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/TREFHT/0.76.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:99002121] [Write:0]
[2025-03-26T22:33:32.549737679Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/TREFHT/0.81.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:98916167] [Write:0]
[2025-03-26T22:31:25.855049051Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/TREFHT/0.77.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:99006453] [Write:0]
[2025-03-26T22:30:12.129216882Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/time_bnds/0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4173] [Write:0]
[2025-03-26T22:30:12.129513130Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/time_bnds/1.1] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4516] [Write:0]
[2025-03-26T22:30:45.041483803Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/lat/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:1420] [Write:0]
[2025-03-26T22:30:45.041781202Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/member_id/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:246] [Write:0]
[2025-03-26T22:30:45.041809808Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4188] [Write:0]
[2025-03-26T22:30:45.042310458Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-cmip6-TREFHT.zarr/time_bnds/0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:4052] [Write:0]
[2025-03-26T22:30:45.042373930Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-cmip6-TREFHT.zarr/time_bnds/1.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:4458] [Write:0]
[2025-03-26T22:30:45.042681129Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-cmip6-TREFHT.zarr/member_id/0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:246] [Write:0]
[2025-03-26T22:30:45.152862962Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/TREFHT/0.76.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:99002121] [Write:0]
[2025-03-26T22:31:49.844663096Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/TREFHT/0.73.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:99071213] [Write:0]
[2025-03-26T22:32:22.298359974Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHT.zarr/TREFHT/0.72.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:99035904] [Write:0]
[2025-03-26T22:38:50.024754949Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/time/0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:2193] [Write:0]
[2025-03-26T22:38:50.035795982Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/z_t/0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:223] [Write:0]
[2025-03-26T22:38:50.024647961Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/time/0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:2193] [Write:0]
[2025-03-26T22:38:50.025955202Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/z_t/0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:223] [Write:0]
[2025-03-26T22:38:50.033862890Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/member_id/0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:246] [Write:0]
[2025-03-26T22:38:50.025817816Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/time_bound/0.0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:2877] [Write:0]
[2025-03-26T22:38:50.026139839Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/time/0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:2193] [Write:0]
[2025-03-26T22:38:50.036382169Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/z_t/0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:223] [Write:0]
[2025-03-26T23:11:31.358908329Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/35.0.0.0.0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:67108864] [Write:0]
[2025-03-26T22:51:02.319057067Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.0.0.0.0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:85421486] [Write:0]
[2025-03-27T20:39:54.114145419Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/11.328.0.0.0] [Host:N/A] [Server:10.129.173.27] [Read:85548196] [Write:0]
[2025-03-27T20:39:54.153320534Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/6.0.0.0.0] [Host:N/A] [Server:10.129.173.27] [Read:85513543] [Write:0]
[2025-03-27T20:39:53.644447265Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/10.0.0.0.0] [Host:N/A] [Server:10.129.173.27] [Read:85562103] [Write:0]
[2025-03-27T20:40:15.490880135Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/7.0.0.0.0] [Host:N/A] [Server:10.129.173.27] [Read:85522730] [Write:0]
[2025-03-27T20:40:15.653123555Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/3.328.0.0.0] [Host:N/A] [Server:10.129.173.27] [Read:85470229] [Write:0]
[2025-03-27T20:40:15.653147746Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/1.328.0.0.0] [Host:N/A] [Server:10.129.173.27] [Read:85444768] [Write:0]
[2025-03-27T21:10:32.635850843Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/42.328.0.0.0] [Host:N/A] [Server:127.0.0.1] [Read:85525276] [Write:0]
[2025-03-27T21:10:31.719714048Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/35.328.0.0.0] [Host:N/A] [Server:127.0.0.1] [Read:85561944] [Write:0]
[2025-03-27T21:10:31.750678856Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/40.328.0.0.0] [Host:N/A] [Server:127.0.0.1] [Read:85542420] [Write:0]
[2025-03-27T21:10:31.758963938Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/41.0.0.0.0] [Host:N/A] [Server:127.0.0.1] [Read:85513843] [Write:0]
[2025-03-27T21:04:48.836809766Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/time/0] [Host:128.104.153.58] [Server:127.0.0.1] [Read:2193] [Write:0]
[2025-03-27T21:04:48.840362304Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/member_id/0] [Host:128.104.153.58] [Server:127.0.0.1] [Read:246] [Write:0]
[2025-03-27T21:04:48.839863580Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/time_bound/0.0] [Host:128.104.153.58] [Server:127.0.0.1] [Read:4326] [Write:0]
[2025-03-27T21:04:48.840574686Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/time/0] [Host:128.104.153.58] [Server:127.0.0.1] [Read:2193] [Write:0]
[2025-03-27T21:04:48.841303440Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/time_bound/0.0] [Host:128.104.153.58] [Server:127.0.0.1] [Read:2877] [Write:0]
[2025-03-27T23:32:55.497903381Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/0.0.0.0.0] [Host:128.117.208.177] [Server:127.0.0.1] [Read:16777216] [Write:0]
[2025-03-27T03:38:58.387634520Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/16.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85414023] [Write:0]
[2025-03-27T03:38:58.388356072Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/16.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85534334] [Write:0]
[2025-03-27T03:38:58.389700876Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/49.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85444025] [Write:0]
[2025-03-27T03:38:58.369566927Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/40.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85583190] [Write:0]
[2025-03-27T03:38:58.381947339Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/25.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85559029] [Write:0]
[2025-03-27T03:38:58.384498617Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/21.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85448392] [Write:0]
[2025-03-27T03:38:58.387597476Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/18.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85501026] [Write:0]
[2025-03-27T03:38:58.389664821Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/17.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85503959] [Write:0]
[2025-03-27T03:41:58.330205003Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/9.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85441917] [Write:0]
[2025-03-27T03:49:58.547356701Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/30.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85459723] [Write:0]
[2025-03-27T03:49:58.554603102Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/30.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85595774] [Write:0]
[2025-03-27T03:49:58.474557054Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85349178] [Write:0]
[2025-03-27T03:49:58.469325593Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/38.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85494612] [Write:0]
[2025-03-27T03:49:58.473937898Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/36.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85432913] [Write:0]
[2025-03-27T03:49:58.488827304Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/32.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85525173] [Write:0]
[2025-03-27T03:49:58.541321277Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/43.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85479303] [Write:0]
[2025-03-27T03:49:58.546505225Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/31.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85531533] [Write:0]
[2025-03-27T03:49:58.547384567Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/29.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85449816] [Write:0]
[2025-03-27T03:49:58.544728127Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/40.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85542420] [Write:0]
[2025-03-27T03:49:58.546153931Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/37.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85545548] [Write:0]
[2025-03-27T03:49:58.547175929Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/31.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85557297] [Write:0]
[2025-03-27T03:49:58.554731706Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/28.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85494001] [Write:0]
[2025-03-27T03:51:58.617642815Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/16.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85534334] [Write:0]
[2025-03-27T03:50:58.995359413Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/18.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85446182] [Write:0]
[2025-03-27T03:50:59.040272908Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/13.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85493657] [Write:0]
[2025-03-27T03:50:58.865841040Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/25.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85657789] [Write:0]
[2025-03-27T03:50:59.035409648Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/14.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85436870] [Write:0]
[2025-03-27T03:50:58.878894824Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/25.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85559029] [Write:0]
[2025-03-27T03:50:59.065054051Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/13.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85381176] [Write:0]
[2025-03-27T03:50:59.088360331Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/8.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85465652] [Write:0]
[2025-03-27T03:50:58.845852774Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/26.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85449461] [Write:0]
[2025-03-27T03:50:58.845917892Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/27.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85517030] [Write:0]
[2025-03-27T03:50:58.860844008Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/26.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85522958] [Write:0]
[2025-03-27T03:50:58.911647820Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/19.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85408103] [Write:0]
[2025-03-27T03:50:58.925749953Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/20.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85525921] [Write:0]
[2025-03-27T03:50:59.014274206Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/17.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85452946] [Write:0]
[2025-03-27T03:50:59.094857959Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/9.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85441917] [Write:0]
[2025-03-27T03:48:58.462483190Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/45.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85561945] [Write:0]
[2025-03-27T03:48:58.462536845Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/44.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85369711] [Write:0]
[2025-03-27T03:45:58.601778886Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/7.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:75497472] [Write:0]
[2025-03-27T03:45:58.604047060Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/6.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:67108864] [Write:0]
[2025-03-27T03:45:58.604519341Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/7.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:75497472] [Write:0]
[2025-03-27T03:31:59.152524129Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/22.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85537867] [Write:0]
[2025-03-27T03:39:58.394280869Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/48.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85514421] [Write:0]
[2025-03-27T03:39:58.391198332Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/48.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85478751] [Write:0]
[2025-03-27T03:20:58.994710411Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/time_bound/0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:2877] [Write:0]
[2025-03-27T03:20:58.994736982Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/member_id/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:243] [Write:0]
[2025-03-27T03:20:58.994449848Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:2193] [Write:0]
[2025-03-27T03:21:59.304444364Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:2193] [Write:0]
